5.898233807159187769e+00 1.711291944503602025e+01 1.924723148145912610e-01 1.465444955134233673e+00 6.425967879323309928e-01 9.855068966214710624e-01 1.425858124674707905e-01 1.887104464033029783e-01 2.332577751029051710e-02 -1.489685994420028248e+00 -4.534235414714917756e-01 1.587214964498601111e-01 1.749434436380265523e-01 4.032661911978634856e-02 6.739522142198948185e-01 1.243916220000000017e+01 4.597455023283642528e-01
3.625184048417024130e+00 1.209304984511800640e+01 5.467279850502675398e-01 1.087575757953579858e+00 1.587038080517866323e+00 1.036145810858079663e+00 1.570051214213907809e-01 2.235007488580447177e-01 7.536100619850133464e-02 -4.248918709995019860e-01 1.366854391220066578e+00 2.484650482300369834e-01 1.505632875757700884e-01 6.818168165305077411e-02 -4.419853566744409434e-01 1.244784459999999982e+01 6.268862481111225904e-01
6.267732341789175265e+00 1.897361721108444499e+01 -2.202888057096750729e-01 1.188435427414811674e+00 5.608417531868155059e-01 4.352479821407831961e-01 1.518876162859678081e-01 2.872629408581467425e-01 1.093647489058265226e-01 -9.916094485526438795e-01 -8.501825998363076176e-01 1.269704677302631868e-01 2.976784247725746679e-01 1.019112944104705321e-01 5.193904891001008828e-01 1.077621279999999970e+01 4.612507715455443913e-01
1.162818745547367172e+01 1.464795411050778817e+01 -4.574211316452828635e-01 5.078691806915003326e-01 1.703067505650723013e-01 1.941940933610692976e+00 1.350089774722938729e-01 2.925994029083412995e-01 1.646396746218903584e-01 -4.778794016725371741e-01 1.990926141286087692e+00 8.902922616864296368e-02 1.228697321447882046e-01 1.253588282699152623e-01 4.609407073962132895e-01 6.164434460000000726e+00 7.698060165547605527e-01
1.128157538831507622e+01 1.180018249873086944e+01 -1.952378219768917678e-01 7.859120218663889768e-01 9.252048698464205856e-01 7.594002264177007744e-01 1.490829585772180110e-01 1.993611774718950791e-01 6.250752324988606556e-02 6.258321780622493335e-01 1.292343405823569658e+00 7.850280787610193489e-02 1.951417096941043261e-01 1.309536797793629526e-01 1.820765001130203453e-01 7.695284939999999629e+00 6.106842928088099809e-01
6.950368455932995460e+00 1.783335309815576153e+01 1.041220556050537205e-02 5.263334201500792231e-01 4.254163172823055561e-01 1.061464456955648172e+00 1.648636126934057144e-01 1.403610142944021200e-01 6.265216156203706754e-02 -8.673927293100460734e-01 1.202719651081106900e+00 2.239628479281965401e-01 1.319458912978869192e-01 9.090601661004021894e-02 1.177621518664532241e-01 8.287714019999999238e+00 4.913005026218064120e-01
1.362277369282392847e+01 1.334476876556851721e+01 -5.245289835469091333e-01 5.473870669183301674e-01 2.060769222026797576e-01 1.831804570470793481e+00 1.595478301952448219e-01 2.855104597202399175e-01 2.487267038759952142e-02 -1.415865644599942241e+00 1.892195482321310518e+00 6.116550266838818861e-02 2.381704271105351822e-01 9.783283968394945740e-02 1.764231542942539255e-01 4.169581620469083205e+00 1.096985626961378024e+00
1.201953467634408490e+01 1.598930037355185974e+01 -3.278673946290412977e-01 1.366745228590801275e+00 8.172273373991362222e-01 1.482746646542023372e+00 1.415467641260597931e-01 2.826700214923168475e-01 2.404285733763870253e-02 -9.784070368791941696e-01 -8.976461034094600500e-01 1.281241331958709317e-01 1.588958159997469755e-01 5.113026245461930325e-02 5.742955763523593937e-01 9.393316760000001153e+00 5.962375539815506498e-01
1.280125117959431691e+01 1.773857269540476622e+01 -6.913475877661917623e-01 7.137288157232536401e-01 8.396443987796462505e-01 4.640966497798238444e-01 1.441038619427576217e-01 2.834324523461783651e-01 7.729643486716512857e-02 8.473230803202298489e-01 -1.784659087665176891e-01 6.325273948094718712e-02 1.479148919843385479e-01 3.848778528781398450e-02 -7.704525825520719406e-01 6.428302999999999656e+00 7.595906925418451916e-01
1.172628331850502548e+01 1.290440540403975334e+01 -3.098800075642393903e-01 1.335391113370143490e+00 1.400104981177104024e+00 1.879144198443406077e+00 1.405595680451459106e-01 1.773283426950157116e-01 4.594939325139123926e-02 -1.933116873354747245e+00 8.059178556045454300e-01 1.577188309223823970e-01 2.375291204386873467e-01 1.491285764694932348e-01 -6.226000278642651597e-01 9.809235400000000382e+00 6.322916113838930041e-01
8.126680775250592959e+00 1.921996963214617793e+01 -6.668354062510860603e-01 1.416932698695852366e+00 5.435190102464929618e-01 1.999787087992487722e+00 1.585695705598517968e-01 2.340681230644957589e-01 1.472111216279031187e-01 -2.606300281188040913e-01 1.557184988788339552e+00 1.433566199244827866e-01 2.126764059313453192e-01 1.137421021591313863e-01 3.806628391753990037e-01 1.053019708000000065e+01 5.418066603314078966e-01
7.533924518931282677e+00 1.933111811961857285e+01 -2.410252852107758748e-01 5.203066788921151264e-01 1.554081356576245909e+00 1.656398356773823410e+00 1.433680544984575200e-01 2.634567376389123083e-01 1.032410249993144374e-01 2.564738792588903138e-01 1.880199711427529508e+00 1.136491884183030016e-01 2.896771418208701210e-01 5.206805899949524391e-02 5.531007031332524360e-01 9.955622759999998905e+00 5.880177823474238563e-01
5.076711718500963144e+00 1.130599264235832990e+01 -3.692476925893126705e-01 1.435144334297969282e+00 8.453548066467939659e-01 1.242514760591774348e+00 1.613777266462447790e-01 2.962700063715372201e-01 2.856346939099817239e-02 2.640977301262203980e-01 -3.224673638815646060e-01 1.098941855552098973e-01 2.221898714031236011e-01 9.755496240176481093e-02 -4.322437071274061182e-01 1.123555540000000086e+01 4.819950386371626982e-01
7.937402191435872112e+00 1.317806609291545783e+01 -2.123138481671983935e-01 1.387255226271013608e+00 1.099400501244883338e-01 1.526877884179295153e+00 1.437570428604391937e-01 2.634738703845697083e-01 4.806160083844075726e-02 -1.213670505370604946e+00 1.076972049143163801e+00 1.838449082575223659e-01 2.701637559188095894e-01 1.386375561200310913e-01 -1.135479346414116630e-01 1.080556057999999986e+01 5.033537527658491495e-01
3.007481143199247420e+00 1.062969849515329024e+01 -4.117862993781711833e-01 1.162992603854370532e+00 7.961049545024208030e-01 1.621418779328178017e+00 1.544320730818219134e-01 2.126454691839279321e-01 8.462831350436990363e-02 6.505678872967894932e-01 1.987524535678333315e+00 9.122876914119540381e-02 2.210818701457464563e-01 9.663207432253953511e-02 -7.474695073479028506e-01 1.086906513999999824e+01 4.322611564258120875e-01
1.079981749708491634e+01 1.355615713450174376e+01 1.328616757410080451e-01 7.772217108323864476e-01 8.692638126267634435e-01 1.717825246671233375e+00 1.574303058961253887e-01 2.782182255227419465e-01 1.902000203943779166e-01 -6.196562418724491650e-01 9.261725191275460567e-02 1.108828838228539948e-01 2.603030410993588672e-01 9.576671211929296823e-02 2.902715613832673736e-02 8.137840240000000946e+00 6.810768406480596227e-01
1.385479713485425712e+01 1.137929385353018041e+01 -3.989558606737939606e-01 5.886793857806035257e-01 2.225703468737283142e-01 1.630435104096689125e+00 1.499821758068902444e-01 1.852548479101012169e-01 1.139502459182398925e-01 -1.728908196822071197e+00 8.791864510811546740e-01 1.339344594740425054e-01 1.368072565458491874e-01 9.776463822976227958e-02 5.746251805278828062e-01 4.054759999999999920e+00 1.084679542738092195e+00
1.161707012543502238e+01 1.782593270330330526e+01 6.586275582890195324e-01 7.398046509915965352e-01 4.219165211141590044e-01 1.638436394361068693e+00 1.604653218334952114e-01 2.088208530204299362e-01 1.759523641627054880e-01 -1.469290286492120678e+00 7.038154584637799083e-01 1.794751125047374107e-01 2.332474706411172272e-01 6.165032336179584321e-02 -6.689845551480677610e-02 8.423181500000000099e+00 9.363381119672262720e-01
8.068874636734770789e+00 1.035953488348831542e+01 -4.258134460387172915e-01 8.984864087880788386e-01 7.006922968156945597e-01 1.868055912882969682e+00 1.433162894323554148e-01 2.662395455210545547e-01 9.821843143472688831e-02 -1.424366683619489038e+00 -5.980482015769528203e-02 1.359098475915338500e-01 1.826911406135939275e-01 3.589465797017554055e-02 -6.173084171524441111e-01 9.029240520000000103e+00 5.063268964474725298e-01
1.362803804719419887e+01 1.032888863083834785e+01 4.240482400336351709e-01 1.443953648934887646e+00 1.483783161427896458e+00 3.958436120731227970e-01 1.366134415597519691e-01 2.313741593536634000e-01 1.365125373378385798e-01 -1.574033050867816197e+00 1.665052333341182411e+00 2.409347726240234355e-01 2.827494287744399815e-01 7.954097621318650946e-02 -4.651249210853622973e-01 1.151519296000000026e+01 1.001109948207707268e+00
7.665476952166818236e+00 1.266360829780182229e+01 -5.470844853883871650e-01 1.108444589339235176e+00 1.542303872770833806e+00 9.138225474450873964e-01 1.454158207855465179e-01 2.774946161591080318e-01 9.919306590909886256e-02 -3.301867519378731686e-01 -2.083449209343638531e-01 7.656245780507590915e-02 2.295147613840055056e-01 7.129315890138893108e-02 -6.028033247344328771e-01 1.077558626000000075e+01 4.767713323292545047e-01
6.811616256866384056e+00 1.332568214557158370e+01 5.313184935272572407e-01 1.023134316452647408e+00 7.514202600979562607e-01 9.742806231035521236e-01 1.619630258072465301e-01 2.986757641631134774e-01 1.518845964928383294e-02 3.977223964375307119e-01 -4.953695773287760673e-01 1.648144515720045000e-01 2.757606817713341707e-01 9.106116521723733870e-02 6.946729953491090903e-01 1.119448047999999751e+01 5.795608533071997526e-01
6.696990504245406761e+00 1.536484400556199148e+01 1.660388662893856893e-01 1.258861865236942545e+00 2.725495384480792205e-01 1.987361065678905137e+00 1.569185761603404672e-01 2.038430955650434306e-01 3.053328355323552123e-02 -3.953020896209462620e-01 2.893743907826791251e-01 4.708585127137027149e-02 2.051751497847912331e-01 1.235690752907463164e-01 -5.473297705078801201e-01 1.106869131999999922e+01 5.742047329162810465e-01
8.274845166208153913e+00 1.426954748964437947e+01 2.094255064595661464e-01 1.026162392159918335e+00 6.899971580457534559e-01 1.812780578950163424e+00 1.558435267291118920e-01 1.726884059046935593e-01 1.043265170912913153e-01 -9.451597634517057145e-01 7.139390871745867617e-01 7.849599876149876421e-02 2.558608255228088657e-01 9.253177491999986515e-02 -3.223981749057143742e-01 1.023775946000000125e+01 6.623549331117783989e-01
